,宣传平台,活动分类,组织名称,联系方式,活动类型,具体活动,活动链接,针对用户群体,活动时间,活动频率,活动场地,活动价格,活动收藏量,浏览量
377,活动行-生活,聚会交友,,,#英语沙龙#英语#英语角,优米国际英语沙龙,https://www.huodongxing.com/event/9596082737312?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日15:00,,广东深圳南山区南新路2098号苏豪名厦,,,260
378,活动行-生活,聚会交友,,,,【5月16日观影会】|那些没有说出口的告白，就让《情书》告诉你吧,https://www.huodongxing.com/event/3597405697800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月16日14:00,,广东深圳福田区福虹路5号附近EK FOR FREE,,,398
379,活动行-生活,聚会交友,,,#狼人杀#桌游,【iHUG狼人杀】有趣灵魂聚集地,https://www.huodongxing.com/event/9592244369212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日13:30,,广东深圳地铁9号线深大南,,,505
380,活动行-生活,聚会交友,,,#一日cp#占星,【iHUG周末趴】一日CP | “心动实验室”趣味情感社交活动！,https://www.huodongxing.com/event/2592909235800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月24日13:30,,广东深圳福田区笋岗西路深业上城CEEC(Loft-D4)4楼腾讯WeSpace(深圳),,,483
381,活动行-生活,聚会交友,,,#高学历#高年薪,5月16深圳【金领年薪25W+】优质专场相亲会,https://www.huodongxing.com/event/7597128211612?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月16日14:00,,广东深圳罗湖区太阳广场5楼银茶AGTEA,,,371
382,活动行-生活,聚会交友,,,#交友#老乡#五一,深圳脱单活动 | 湖北老乡联谊，找对象，首选老乡，高效脱单！,https://www.huodongxing.com/event/1591802813112?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月10日14:00,,广东深圳高新南区白石路与沙河西路交汇处深圳湾科技生态园,,,802
383,活动行-生活,聚会交友,,,,5月3号（周一下午）| CP版台球体验►黑八进击战，等你来清台,https://www.huodongxing.com/event/6594954030800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月03日14:00,,广东深圳福田岗厦北地铁站附近桌球室(详细地址报名成功后公布),,,288
384,活动行-生活,聚会交友,,,#单身#深圳#周末,【深圳周末脱单】 深圳Time情感研究所|一周试爱活动,https://www.huodongxing.com/event/8593334828500?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月18日14:00,,广东深圳福田区车公庙,,,348
385,活动行-生活,聚会交友,,,#线下相亲会#真实可靠#高学历,【深圳电音派对】4.24YOULO电音节深圳站 |包下深圳超火酒吧ARENA，寻找RED PLANET的终极电音狂欢，年度最红电音节就在,https://www.huodongxing.com/event/7593801096712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月24日14:30,,广东深圳报名后客服发通知，或联系客服：xiaohotu520,,,348
386,活动行-生活,聚会交友,,,,5月2号（周日下午）全新活动！！超好玩的音乐CP来啦！,https://www.huodongxing.com/event/7594426760200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日14:30,,广东深圳福田车公庙纯k,,,385
387,活动行-生活,聚会交友,,,#单身#相亲#交友,一恋~【深圳】4月11日（周日下午）高薪~高颜~高品质专场相亲交友活动,https://www.huodongxing.com/event/6591357727512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日14:00,,广东深圳福田区紫竹六道1号东方银座美爵酒店一楼棕榈园西餐厅,,,569
388,活动行-生活,聚会交友,,,#休闲#交友#金融,【周末烧脑系列】边玩边涨知识，还能锻炼脑细胞的益智活动，不来试试？,https://www.huodongxing.com/event/1594251730712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月25日15:00,,广东深圳南山区南头街道学府路350号云栖西岸阁101室华里酒店华文创(深圳前海店),,,437
389,活动行-生活,聚会交友,,,#交友#户外#BBQ,深圳脱单活动 | 落日余晖绝美晚霞天台单身派对，烧烤，音乐，夏天的晚风 ，还有最好的你~,https://www.huodongxing.com/event/6600258087200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月05日18:00,,广东深圳地铁7号线龙井,,,124
390,活动行-生活,聚会交友,,,,5月29号（周六晚上）优质单身饭局南山场►（本科以上学历小伙伴参与）,https://www.huodongxing.com/event/8597519480100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月29日19:00,,广东深圳高新园地铁站(详细地址报名成功后发布),,,178
391,活动行-生活,聚会交友,,,,【深圳周末脱单】 深圳Time情感研究所|一周试爱活动,https://www.huodongxing.com/event/5590638430500?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日14:00,,广东深圳福田区车公庙,,,593
392,活动行-生活,聚会交友,,,#剧本杀#桌游#交友,【iHUG密室逃脱】有趣灵魂聚集地,https://www.huodongxing.com/event/1598620179512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月23日16:00,,广东深圳地铁9号线南山书城,,,115
393,活动行-生活,聚会交友,,,,5月9号 （周日下午）｜热血剧本杀►尽情释放你的戏精人格（龙宴/8人本）,https://www.huodongxing.com/event/4595064707900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月09日14:30,,广东深圳南山西丽地铁站(详细地址报名成功后公布),,,575
394,活动行-生活,聚会交友,,,,5.2 下午 单身局之德州桌游闪亮派对,https://www.huodongxing.com/event/3595986484800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日13:30,,广东深圳留仙大道112号益田假日里首层L1-11单元星巴克(西丽益田假日里店),,,233
395,活动行-生活,聚会交友,,,#名校名企#脱单饭局#单身活动,深圳脱单活动（4月10日周六晚上）｜优质单身饭局，公教医人员优先参与！！,https://www.huodongxing.com/event/3592625849412?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月10日19:00,,广东深圳地铁1号线高新园,,,621
396,活动行-生活,聚会交友,,,#单身#相亲#交友,一恋~【深圳】5月23日（周日下午）高薪~高颜~高品质专场相亲交友活动,https://www.huodongxing.com/event/9595394301512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月23日14:00,,广东深圳福田区紫竹六道1号东方银座美爵酒店一楼棕榈园西餐厅,,,447
397,活动行-生活,聚会交友,,,#脱单派对#真实靠谱#美女帅哥多,5月30日深圳火爆的 “广东籍高素质专场单身联谊” 粤来粤爱！,https://www.huodongxing.com/event/1599331111012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月30日14:00,,广东深圳福田街道福山社区福华三路3号京地大厦13层1302G蝶象山谷D.X.VALLEY,,,149
398,活动行-生活,聚会交友,,,#脱单派对#真实靠谱#美女帅哥多,6月5日 深圳举办【湖南湖北籍专场单身联谊活动】 邂逅两湖的TA~,https://www.huodongxing.com/event/8600451550312?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月05日14:00,,广东深圳福田街道福山社区福华三路3号京地大厦13层1302G蝶象山谷D.X.VALLEY,,,133
399,活动行-生活,聚会交友,,,,6月5号（周六下午）两性关系沙盘：学习与异性相处，建立想要的亲密关系,https://www.huodongxing.com/event/9600548577400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月05日15:00,,广东深圳桃园地铁站(详细地址报名成功后发布),,,50
400,活动行-生活,聚会交友,,,#调酒#鸡尾酒#社交,5.3 迷波隆调酒：血腥玛丽、玛格丽特、桑格利亚，她们真的都不是我前女友！,https://www.huodongxing.com/event/1595673835900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月03日14:00,,广东深圳福田区石厦马成时代广场1楼 HOTWHIS whisky cocktail bar (3/7号线石厦站F口),,,323
401,活动行-生活,聚会交友,,,,【4.10欢乐桌游+单身饭局】|脱单干饭两不误,https://www.huodongxing.com/event/3591642328700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月10日14:00,,广东深圳桃园路164号平兴乳鸽王客家菜馆(大新分店),,,785
402,活动行-生活,聚会交友,,,#周末活动#聚会#话题,【iHUG话题汇】听别人的故事，悟自己的人生,https://www.huodongxing.com/event/3596725659012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月16日14:00,,广东深圳地铁9号线深大南,,,294
403,活动行-生活,聚会交友,,,#520#社交#交友,5.20 迷波隆寻找想象中的人：你这些特点很符合我的期待！,https://www.huodongxing.com/event/2597445692300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月20日19:30,,广东深圳南山区南光城市花园咖啡厅feis fake (南山书城站),,,250
404,活动行-生活,聚会交友,,,,交友慢交流| 换书主题茶话会,https://www.huodongxing.com/event/6597709837712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月16日08:00,,广东深圳深圳福田上梅林地铁站附近200米(具体地址报名后统一通知),,,213
405,活动行-生活,聚会交友,,,,5月2号（周日晚上）保龄球体验►感受别样快乐,https://www.huodongxing.com/event/9594952602000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日19:00,,广东深圳灵芝地铁站,,,269
406,活动行-生活,聚会交友,,,#狼人杀#桌游,【iHUG狼人杀】有趣灵魂聚集地,https://www.huodongxing.com/event/5593279593112?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月18日13:30,,广东深圳地铁9号线深大南,,,685
407,活动行-生活,聚会交友,,,#深圳相亲#单身交友#交友聚会,【深圳交友，520微相亲第29期】小红兔高知青年微相亲，精准匹配线上互选，线下约见！,https://www.huodongxing.com/event/9593781907612?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月20日22:00,,广东深圳报名后客服跟你联系，或联系客服：loveu886611,,,509
408,活动行-生活,聚会交友,,,#单身交友#夜跑#情感交流,单身交友夜跑|赛亚创盟,https://www.huodongxing.com/event/6598991948212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月01日19:00,,广东深圳前湾二路与鲤鱼门街交叉路口往西约100米(前海创新商务中心西南侧约150米)前海运动公园,,,448
409,活动行-生活,聚会交友,,,#单身交友#夜跑#情感交流,单身交友夜跑|赛亚创盟,https://www.huodongxing.com/event/6596948926912?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月11日19:00,,广东深圳前湾二路与鲤鱼门街交叉路口往西约100米(前海创新商务中心西南侧约150米)前海运动公园,,,199
410,活动行-生活,聚会交友,,,#深圳相亲#金领相亲,5月23号深圳【金领年薪20W+】优质专场相亲会30—46岁单身金领专场,https://www.huodongxing.com/event/8598859064512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月23日14:00,,广东深圳福田区岗厦地铁口,,,122
411,活动行-生活,聚会交友,,,#剧本杀#桌游#交友,【iHUG剧本杀】有趣灵魂聚集地 五一留深小伙伴来聚~,https://www.huodongxing.com/event/2595572559812?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月03日13:30,,广东深圳地铁9号线深大南,,,364
412,活动行-生活,聚会交友,,,,6月6号（周日晚上）狼人杀桌游交友趴,https://www.huodongxing.com/event/4600554521800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月06日18:30,,广东深圳香梅北漫咖啡(详细地址报名成功后发布),,,66
413,活动行-生活,聚会交友,,,,4月17号（周六晚上）优质单身饭局南山场►（本科以上学历小伙伴参与）,https://www.huodongxing.com/event/7593510922700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月17日19:00,,广东深圳南山高新园地铁站,,,87
414,活动行-生活,聚会交友,,,#交友#相亲#白领,深圳脱单活动 | 周日高品质深圳有房一族+高颜值专场，世界那么大，我想和你有个家~,https://www.huodongxing.com/event/7591802107100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日14:00,,广东深圳高新南四道19号南门深圳虚拟大学园,,,742
415,活动行-生活,聚会交友,,,#真实靠谱#美女帅哥多#实名验证,4月11日深圳超火爆浪漫脱单联谊活动！有你，有TA，爱情来得刚刚好！,https://www.huodongxing.com/event/8592359764712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日14:00,,广东深圳星河iCO龙华时尚购物领地东环二路8号F1欢乐里花园音乐餐吧(龙华星河iCO店),,,665
416,活动行-生活,聚会交友,,,,4月18号（周日晚上）狼人杀桌游交友趴,https://www.huodongxing.com/event/8593533046000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月18日19:00,,广东深圳福田香梅北漫咖啡vip包厢,,,151
417,活动行-生活,聚会交友,,,,MAY.15 | 跨界菁英全行业交流酒会（海归专场）,https://www.huodongxing.com/event/1596695369200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月15日20:00,,广东深圳南山区华侨城深南大道9026号深圳威尼斯睿途酒店1楼BLUEWATER蓝水酒吧,,,277
418,活动行-生活,聚会交友,,,#真实靠谱#美女帅哥多#实名验证,5月5日周三下午|“浪漫五一专场”线下优质单身联谊活动|我什么都准备好了，亲爱的，你在哪里,https://www.huodongxing.com/event/5595574573812?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月05日14:30,,广东深圳星河iCO龙华时尚购物领地东环二路8号F1欢乐里花园音乐餐吧(龙华星河iCO店),,,645
419,活动行-生活,聚会交友,,,,5月23号 （周日下午)现实版心灵奇旅第2期：教你冥想疗愈+品茶,https://www.huodongxing.com/event/2597513777400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月23日14:30,,广东深圳莲花北地铁站（详细地址报名成功后发布）,,,217
420,活动行-生活,聚会交友,,,#原生家庭#伤痛#心理评估,龙华 & 解开原生家庭的束缚！ | 1对1原生家庭伤痛指数分析,https://www.huodongxing.com/event/3594514220800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月22日09:00,,广东深圳龙华区建设东路与布龙路交叉路口西侧(鸿荣源尚峻)桥恩心理(深圳龙华店),,,147
421,活动行-生活,聚会交友,,,#线下相亲会#真实可靠#高学历,【4.18深圳90后女神&85后男士专场联谊】时光正好，谈一场走进婚姻殿堂的恋爱！,https://www.huodongxing.com/event/2592493931012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月18日14:30,,广东深圳报名后联系客服：xiaohotu19,,,353
422,活动行-生活,聚会交友,,,,【4.11K歌交友局】|C位出道 为你撑腰,https://www.huodongxing.com/event/6591646436100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日14:00,,广东深圳罗湖区南庆街1-3附近1号派对KTV,,,788
423,活动行-生活,聚会交友,,,#湖南户籍#湖北户籍#江西户籍,5月23号湖南湖北江西户籍or有房优质单身相亲交友活动,https://www.huodongxing.com/event/3598856693512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月23日14:00,,广东深圳广东深圳福田区石厦最美音乐厅,,,92
424,活动行-生活,聚会交友,,,#徒步#交友#深圳湾,周日“一起走走”深圳湾夜徒，用最轻松的方式，遇见最好的最美的Ta~,https://www.huodongxing.com/event/1593487488012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月18日19:00,,广东深圳地铁9号线深圳湾公园,,,473
425,活动行-生活,聚会交友,,,#相亲#脱单#深圳,金媒人【深圳】5月9号（周日下午）高颜高薪~优质相亲活动,https://www.huodongxing.com/event/5595212650512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月09日14:00,,广东深圳福田区福田区,,,501
426,活动行-生活,聚会交友,,,,【深圳 线上】5.21周五晚八点，名校名企硕博海归，不需要穿越半个城市，线上速配，云约会18621821683,https://www.huodongxing.com/event/9597252641300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月21日20:00,,广东深圳南山区南山大道3109号中山公园,,,167
427,活动行-生活,聚会交友,,,,【6月1日单身交友局】|好看的皮囊千篇一律 可爱的灵魂要过六一,https://www.huodongxing.com/event/2599435630100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月01日19:30,,广东深圳福田区沙头街道深南路车公庙泰然四路203栋2层201歌声会量贩式KTV,,,212
428,活动行-生活,聚会交友,,,,APR.24 | “贩卖旋律”复古港风DISCO狂欢派对 - 80’s Retro Disco Party,https://www.huodongxing.com/event/4594259391000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月24日20:00,,广东深圳福田区车公庙十亩地北(原不陌清吧)SK CLUB(十亩地店),,,372
